1	1	0	0	-40.31347134
2	1	0	0	0.734514484
2	2	0	0	-9.090645844
3	3	0	0	-8.499557895
4	4	0	0	-8.499557895
5	1	0	0	-0.055726509
5	2	0	0	0.275551758
5	3	0	0	1.30E-15
5	4	0	0	-5.91E-15
5	5	0	0	-6.066932761
6	1	0	0	-0.063798917
6	2	0	0	0.384959521
6	3	0	0	1.14E-15
6	4	0	0	-4.68E-15
6	5	0	0	2.658659402
6	6	0	0	-5.656548983
